# VerbAtlas 1.0 - SapienzaNLP - LICENSE: CC BY-SA-NC 4.0 - http://verbatlas.org
bn:00086441v	Theme	bn:00035650n
bn:00086451v	Patient	bn:00053079n
bn:00086461v	Patient	bn:00043383n
bn:00086488v	Theme	bn:00019726n
bn:00086522v	Patient	bn:00071436n|bn:00004117n	Goal	bn:00071436n|bn:00004117n
bn:00086534v	Source	bn:00023235n	Destination	bn:00023235n
bn:00086537v	Theme	bn:00071708n
bn:00086544v	Theme	bn:00042379n
bn:00086562v	Source	bn:00016255n
bn:00086576v	Theme	bn:00062310n
bn:00086580v	Co-Patient	bn:00103018a
bn:00086582v	Patient	bn:00002520n
bn:00086583v	Patient	bn:00056947n
bn:00086585v	Attribute	bn:00035925n|bn:00064751n
bn:00086595v	Theme	bn:00002812n
bn:00086598v 	Source	bn:00021416n
bn:00086632v	Patient	bn:00053458n|bn:00025083n
bn:00086639v	Result	bn:00067170n
bn:00086643v	Patient	bn:00066028n
bn:00086644v	Theme	bn:00066028n
bn:00086647v	Patient	bn:17271339n
bn:00086659v	Theme	bn:00081922n
bn:00086661v	Theme	bn:00026485n
bn:00086665v	Theme	bn:00062699n
bn:00086700v	Patient	bn:00004222n
bn:00086701v	Patient	bn:00064666n|bn:00055322n
bn:00086719v	Theme	bn:00049141n
bn:00086720v	Beneficiary	bn:00061787n
bn:00086722v	Theme	bn:00028875n|bn:14296363n
bn:00086746v	Instrument	bn:00053101n
bn:00086747v	Destination	bn:00056443n
bn:00086754v	Theme	bn:00009815n
bn:00086757v	Patient	bn:00040605n
bn:00086764v 	Experiencer	bn:00044576n
bn:00086768v	Patient	bn:00053849n
bn:00086773v	Source	bn:00003522n
bn:00086816v	Instrument	bn:00064520n
bn:00086819v	Patient	bn:00035650n
bn:00086826v	Theme	bn:00027092n
bn:00086858v	Patient	bn:02602035n
bn:00086864v	Patient	bn:00080267n
bn:00086866v	Theme	bn:00001176n
bn:00086873v	Source	bn:00009716n
bn:00086923v	Patient	bn:01006257n
bn:00086976v	Theme	bn:00014512n
bn:00086995v	Source	bn:00031345n
bn:00087009v	Patient	bn:00051108n
bn:00087014v	Agent	bn:00004222n
bn:00087068v	Attribute	bn:00101617a
bn:00087084v	Theme	bn:00074033n|bn:00001128n
bn:00087097v	Patient	bn:00055644n
bn:00087134v	Topic	bn:00046963n
bn:00087147v	Recipient	bn:00004222n
bn:00087156v	Recipient	bn:00017818n
bn:00087159v	Agent	bn:00006747n
bn:00087160v	Patient	bn:00070422n
bn:00087170v	Patient	bn:00008805n
bn:00087178v	Theme	bn:00079675n
bn:00087203v	Recipient	bn:00054739n
bn:00087216v	Theme	bn:00002185n
bn:00087217v	Theme	bn:00045771n
bn:00087237v	Source	bn:00075374n|bn:00022129n|bn:00023370n
bn:00087239v	Patient	bn:00051471n	Source	bn:00022129n|bn:00080861n
bn:00087251v	Theme	bn:00025827n	Goal	bn:00035275n
bn:00087252v	Patient	bn:00044576n
bn:00087260v	Source	bn:00036686n
bn:00087286v	Destination	bn:00035650n
bn:00087297v	Destination	bn:00035650n
bn:00087299v	Patient	bn:00052293n
bn:00087303v	Destination	bn:00071103n
bn:00087320v	Recipient	bn:00072698n
bn:00087341v	Patient	bn:00041012n
bn:00087345v	Theme	bn:00037183n
bn:00087372v	Patient	bn:00055644n
bn:00087374v	Patient	bn:00000903n
bn:00087381v	Patient	bn:00008120n
bn:00087403v	Theme	bn:00071103n
bn:00087404v	Beneficiary	bn:00007630n
bn:00087408v	Theme	bn:00011766n
bn:00087411v	Recipient	bn:00034471n
bn:00087427v	Theme	bn:00035650n
bn:00087430v	Source	bn:00004222n
bn:00087448v	Patient	bn:00054128n
bn:00087465v	Patient	bn:00027386n|bn:00068045n
bn:00087471v	Theme	bn:00034816n
bn:00087477v	Patient	bn:00017004n
bn:00087478v	Instrument	bn:00056154n
bn:00087484v	Patient	bn:00062310n
bn:00087495v	Theme	bn:00024211n
bn:00087521v	Recipient	bn:00021679n
bn:00087543v	Patient	bn:00055208n|bn:00001530n
bn:00087545v	Theme	bn:00011746n
bn:00087550v	Agent	bn:00030581n|bn:00033963n|bn:04238338n|bn:00031008n
bn:00087555v	Theme	bn:00035771n
bn:00087573v	Theme	bn:00042221n
bn:00087595v	Patient	bn:00046705n
bn:00087624v	Co-Theme	bn:00049836n
bn:00087680v	Location	bn:00073816n
bn:00087686v	Theme	bn:00024097n
bn:00087691v	Attribute	bn:00035925n
bn:00087719v	Location	bn:00024643n
bn:00087742v	Patient	bn:00070423n	Instrument	bn:00027738n|bn:00050072n
bn:00087749v	Patient	bn:00035324n
bn:00087757v	Patient	bn:00046516n
bn:00087760v	Source	bn:00013745n|bn:00866391n|bn:00018122n
bn:00087772v	Patient	bn:00012214n
bn:00087788v	Patient	bn:00044576n
bn:00087875v	Theme	bn:00019404n|bn:00076834n
bn:00087884v	Theme	bn:00059458n
bn:00087886v	Theme	bn:01535843n	Source	bn:00028018n|bn:00025333n
bn:00087890v	Recipient	bn:00034472n
bn:00087928v	Patient	bn:00054550n	Co-Patient	bn:00059451n
bn:00087934v	Theme	bn:00050235n
bn:00087939v	Theme	bn:00033865n|bn:00044775n|bn:00042526n|bn:00024643n
bn:00087946v	Patient	bn:00037352n
bn:00087948v	Patient	bn:00074123n
bn:00087963v	Destination	bn:00019980n
bn:00087964v	Patient	bn:00068105n
bn:00087998v	Patient	bn:00049758n
bn:00088031v	Agent	bn:00045278n	Theme	bn:00009052n
bn:00088032v	Patient	bn:00030581n
bn:00088041v	Theme	bn:00033939n|bn:00029415n
bn:00088058v	Patient	bn:00011766n
bn:00088074v	Theme	bn:00058406n
bn:00088092v	Theme	bn:00025314n	Recipient	bn:00021492n
bn:00088093v	Stimulus	bn:00030951n
bn:00088103v	Theme	bn:00011769n
bn:00088111v	Patient	bn:00070030n
bn:00088141v	Patient	bn:00023236n|bn:00023235n
bn:00088157v	Patient	bn:00060799n|bn:04291627n
bn:00088174v	Material	bn:00064084n
bn:00088197v	Recipient	bn:00007309n
bn:00088247v	Product	bn:00077386n	Beneficiary	bn:00003793n
bn:00088283v	Theme	bn:00035650n
bn:00088289v	Theme	bn:00010605n
bn:00088300v	Theme	bn:00062310n
bn:00088308v	Theme	bn:00010605n
bn:00088328v	Patient	bn:00024507n
bn:00088334v	Theme	bn:00042379n
bn:00088346v	Patient	bn:00041278n
bn:00088359v	Theme	bn:00042526n
bn:00088387v	Patient	bn:00035494n
bn:00088389v	Theme	bn:00034816n
bn:00088403v	Patient	bn:00045772n
bn:00088405v	Recipient	bn:00028151n
bn:00088413v	Patient	bn:00070967n
bn:00088418v	Destination	bn:00053288n|bn:00012059n
bn:00088449v	Agent	bn:00004222n
bn:00088465v	Co-Theme	bn:00067948n
bn:00088471v	Agent	bn:17702831n|bn:01434544n
bn:00088503v	Theme	bn:00078393n
bn:00088510v	Theme	bn:00018345n
bn:00088513v	Theme	bn:00066933n
bn:00088516v	Patient	bn:00008805n
bn:00088530v	Patient	bn:00011999n
bn:00088531v	Theme	bn:00045772n
bn:00088556v	Theme	bn:00035650n
bn:00088559v	Patient	bn:00051471n
bn:00088562v	Theme	bn:00035650n
bn:00088569v	Destination	bn:00080386n
bn:00088577v	Recipient	bn:00046965n
bn:00088632v	Patient	bn:00055650n
bn:00088658v	Theme	bn:00041098n
bn:00088668v	Experiencer	bn:00056377n
bn:00088682v	Patient	bn:00029416n
bn:00088684v	Theme	bn:00078393n	Location	bn:00035974n
bn:00088692v	Patient	bn:00012569n
bn:00088725v	Patient	bn:00030820n
bn:00088735v 	Instrument	bn:00062020n
bn:00088745v	Stimulus	bn:00043011n|bn:00027546n
bn:00088770v	Theme	bn:00021628n
bn:00088800v	Theme	bn:00055685n
bn:00088804v	Theme	bn:00040436n
bn:00088809v	Patient	bn:00070253n	Co-Patient	bn:00023074n
bn:00088826v	Theme	bn:00054128n
bn:00088848v	Theme	bn:00013066n	Source	bn:00009616n
bn:00088858v	Source	bn:00014138n|bn:00010073n
bn:00088876v	Theme	bn:00037183n
bn:00088882v	Theme	bn:00073964n|bn:00051108n
bn:00088902v	Patient	bn:00046721n|bn:00031485n
bn:00088907v	Theme	bn:00051473n
bn:00088910v	Experiencer	bn:00077593n	Instrument	bn:00077593n
bn:00088934v	Theme	bn:00062759n
bn:00088937v	Co-Theme	bn:00005803n
bn:00088942v	Theme	bn:00058468n|bn:00064699n
bn:00088967v	Theme	bn:00078393n
bn:00088977v 	Theme	bn:00054243n
bn:00088992v	Theme	bn:00023236n
bn:00089018v	Patient	bn:00010605n
bn:00089020v	Patient	bn:00006125n
bn:00089052v	Theme	bn:00023236n
bn:00089074v	Patient	bn:00008120n
bn:00089176v	Theme	bn:00028015n
bn:00089196v	Patient	bn:00066494n
bn:00089203v	Theme	bn:00023815n|bn:00035168n
bn:00089204v	Agent	bn:00004222n
bn:00089225v	Patient	bn:00062699n
bn:00089236v	Theme	bn:00001887n|bn:00006911n
bn:00089237v	Patient	bn:00060464n|bn:00054550n|bn:00081492n
bn:00089256v	Patient	bn:00035324n
bn:00089269v	Recipient	bn:00056857n|bn:00057563n
bn:00089278v	Theme	bn:00016403n|bn:00032047n
bn:00089305v	Experiencer	bn:00070494n
bn:00089307v	Theme	bn:00071103n
bn:00089319v	Patient	bn:00042526n
bn:00089321v	Patient	bn:00004222n
bn:00089325v	Product	bn:00065914n
bn:00089364v	Patient	bn:00079675n	Co-Patient	bn:00079675n
bn:00089373v	Patient	bn:00031345n
bn:00089402v	Theme	bn:00014138n
bn:00089418v	Theme	bn:00025083n
bn:00089433v	Recipient	bn:00018345n
bn:00089455v	Patient	bn:00008120n
bn:00089463v	Theme	bn:00010633n
bn:00089480v	Recipient	bn:00031345n
bn:00089487v	Patient	bn:00054550n
bn:00089497v	Theme	bn:00004222n
bn:00089503v	Theme	bn:00066602n
bn:00089515v	Patient	bn:00035324n
bn:00089526v	Theme	bn:00064303n
bn:00089541v	Instrument	bn:00042379n	Patient	bn:00027386n
bn:00089585v	Theme	bn:00060201n
bn:00089601v	Theme	bn:00015496n
bn:00089613v	Theme	bn:00036837n
bn:00089619v	Destination	bn:00079392n
bn:00089627v	Theme	bn:01535843n	Recipient	bn:00028018n|bn:00025333n
bn:00089640v	Patient	bn:00046516n
bn:00089641v	Patient	bn:00019980n
bn:00089656v	Theme	bn:00029372n	Location	bn:00073170n
bn:00089657v	Patient	bn:00015784n
bn:00089691v	Product	bn:00024510n
bn:00089693v	Beneficiary	bn:00046516n
bn:00089699v	Theme	bn:00064590n
bn:00089702v	Instrument	bn:00002519n
bn:00089716v	Patient	bn:00055918n	Destination	bn:00008793n
bn:00089748v	Theme	bn:00051473n|bn:00037382n
bn:00089757v	Recipient	bn:00059458n|bn:00011769n
bn:00089761v	Theme	bn:00054731n
bn:00089764v	Recipient	bn:00054739n	Topic	bn:00046705n|bn:00021492n
bn:00089767v	Topic	bn:14436720n
bn:00089788v	Theme	bn:00081546n
bn:00089797v	Destination	bn:00011734n	Theme	bn:00063926n|bn:00079571n
bn:00089809v	Theme	bn:00025418n
bn:00089813v	Patient	bn:00669630n
bn:00089821v	Patient	bn:00012060n
bn:00089833v	Theme	bn:00014140n|bn:00063329n
bn:00089858v	Instrument	bn:00077032n
bn:00089862v	Theme	bn:00011745n
bn:00089869v	Theme	bn:00009815n
bn:00089877v	Theme	bn:00081593n
bn:00089882v	Patient	bn:00021408n
bn:00089918v	Patient	bn:00032307n	Co-Patient	bn:00030581n
bn:00089987v	Patient	bn:00054026n
bn:00090000v	Theme	bn:00021338n
bn:00090047v 	Theme	bn:00035650n
bn:00090090v	Patient	bn:00010360n
bn:00090125v	Theme	bn:00009727n
bn:00090131v	Theme	bn:00007309n
bn:00090149v	Theme	bn:00053339n
bn:00090166v	Theme	bn:00051473n
bn:00090172v	Patient	bn:00054550n
bn:00090174v	Patient	bn:00081492n
bn:00090238v	Cause	bn:00027546n
bn:00090263v	Patient	bn:00018207n
bn:00090280v	Source	bn:00010073n
bn:00090288v	Beneficiary	bn:00046516n
bn:00090296v	Instrument	bn:00042221n
bn:00090301v	Patient	bn:00006125n
bn:00090314v	Material	bn:00021547n
bn:00090341v	Source	bn:00073246n|bn:00062310n
bn:00090343v	Theme	bn:00068255n
bn:00090349v	Source	bn:00075374n|bn:00022129n|bn:00023370n
bn:00090352v	Patient	bn:00003057n	Co-Patient	bn:00003057n
bn:00090369v	Product	bn:00003882n
bn:00090392v	Theme	bn:00025637n
bn:00090416v	Source	bn:00074448n	Recipient	bn:00021483n
bn:00090498v	Patient	bn:00049836n
bn:00090506v	Theme	bn:00012461n
bn:00090530v	Patient	bn:00077386n|bn:00011389n|bn:00011346n
bn:00090532v	Patient	bn:00007854n
bn:00090604v	Theme	bn:00016606n
bn:00090611v	Patient	bn:00017324n
bn:00090705v	Patient	bn:00081492n
bn:00090742v	Theme	bn:00016606n
bn:00090766v	Theme	bn:00042189n
bn:00090774v	Source	bn:00023235n	Destination	bn:00023235n
bn:00090780v	Source	bn:00023382n
bn:00090786v	Patient	bn:00054550n
bn:00090799v	Patient	bn:00054550n
bn:00090802v	Destination	bn:00044453n
bn:00090828v	Theme	bn:00062958n
bn:00090859v	Patient	bn:00055644n
bn:00090869v	Patient	bn:00030261n
bn:00090877v	Material	bn:00019624n|bn:00080707n
bn:00090889v	Material	bn:00003667n|bn:00036471n|bn:01741213n	Patient	bn:00030219n
bn:00091038v	Theme	bn:00031345n
bn:00091059v	Patient	bn:00075904n
bn:00091062v	Patient	bn:00055644n
bn:00091070v	Patient	bn:00041883n
bn:00091078v	Topic	bn:00046516n
bn:00091090v	Theme	bn:00001697n
bn:00091092v	Agent	bn:00058140n
bn:00091106v	Beneficiary	bn:00071414n|bn:00027412n
bn:00091118v	Result	bn:00163457n	Patient	bn:00080267n
bn:00091131v 	Theme	bn:00077267n|bn:00073038n
bn:00091146v	Patient	bn:00017345n|bn:00067043n
bn:00091147v	Theme	bn:01535843n	Recipient	bn:00021491n
bn:00091148v	Source	bn:00079675n|bn:00016049n
bn:00091155v	Theme	bn:00042006n
bn:00091174v	Patient	bn:00021464n
bn:00091183v	Patient	bn:00017027n
bn:00091226v	Patient	bn:00042221n
bn:00091244v	Theme	bn:00042221n	Co-Theme	bn:00042221n
bn:00091255v	Theme	bn:00021045n|bn:00070653n
bn:00091275v	Patient	bn:00021286n
bn:00091315v	Patient	bn:00058511n
bn:00091345v	Patient	bn:00055644n
bn:00091374v	Destination	bn:00022129n
bn:00091387v	Instrument	bn:00009588n
bn:00091403v	Patient	bn:00027386n	Co-Patient	bn:00055124n
bn:00091420v	Patient	bn:00076732n
bn:00091424v	Theme	bn:00079675n
bn:00091445v	Theme	bn:00070528n
bn:00091461v 	Theme	bn:00009815n|bn:00067807n
bn:00091462v 	Agent	bn:00060799n	Destination	bn:00060799n	Theme	bn:00008120n
bn:00091502v	Theme	bn:00051693n|bn:00058148n
bn:00091525v	Instrument	bn:00055322n
bn:00091541v	Location	bn:00012738n
bn:00091553v	Patient	bn:00011769n|bn:00077386n
bn:00091556v	Patient	bn:00042526n
bn:00091557v	Patient	bn:00001304n
bn:00091570v	Patient	bn:00051471n	Result	bn:00079571n
bn:00091644v	Destination	bn:00021464n
bn:00091668v	Patient	bn:00041012n
bn:00091675v	Result	bn:00018756n|bn:00000356n
bn:00091680v	Patient	bn:00008120n
bn:00091703v	Theme	bn:00077386n
bn:00091713v	Theme	bn:00046965n
bn:00091733v	Stimulus	bn:00044576n	Experiencer	bn:00034816n
