# VerbAtlas 1.0 - SapienzaNLP - LICENSE: CC BY-SA-NC 4.0 - http://verbatlas.org
bn:00082336v	va:0007f
bn:00082714v	va:0007f
bn:00085427v	va:0007f
bn:00085642v	va:0007f
bn:00089597v	va:0007f
bn:00092564v	va:0007f
bn:00082176v	va:0008f
bn:00082245v	va:0008f
bn:00082382v	va:0008f
bn:00082862v	va:0008f
bn:00082863v	va:0008f
bn:00084697v	va:0008f
bn:00084949v	va:0008f
bn:00085214v	va:0008f
bn:00085215v	va:0008f
bn:00085216v	va:0008f
bn:00087569v	va:0008f
bn:00087765v	va:0008f
bn:00089893v	va:0008f
bn:00091026v	va:0008f
bn:00094256v	va:0008f
bn:00082116v	va:0009f
bn:00082141v	va:0009f
bn:00082159v	va:0009f
bn:00082186v	va:0009f
bn:00082229v	va:0009f
bn:00082318v	va:0009f
bn:00082332v	va:0009f
bn:00082333v	va:0009f
bn:00082335v	va:0009f
bn:00082337v	va:0009f
bn:00082339v	va:0009f
bn:00082413v	va:0009f
bn:00082490v	va:0009f
bn:00082494v	va:0009f
bn:00082622v	va:0009f
bn:00082637v	va:0009f
bn:00082639v	va:0009f
bn:00082677v	va:0009f
bn:00082713v	va:0009f
bn:00082736v	va:0009f
bn:00082755v	va:0009f
bn:00082799v	va:0009f
bn:00082973v	va:0009f
bn:00082974v	va:0009f
bn:00082976v	va:0009f
bn:00083122v	va:0009f
bn:00083123v	va:0009f
bn:00083178v	va:0009f
bn:00083206v	va:0009f
bn:00083343v	va:0009f
bn:00083349v	va:0009f
bn:00083520v	va:0009f
bn:00083525v	va:0009f
bn:00083558v	va:0009f
bn:00083578v	va:0009f
bn:00083581v	va:0009f
bn:00083585v	va:0009f
bn:00083651v	va:0009f
bn:00083684v	va:0009f
bn:00083694v	va:0009f
bn:00083975v	va:0009f
bn:00084022v	va:0009f
bn:00084152v	va:0009f
bn:00084229v	va:0009f
bn:00084295v	va:0009f
bn:00084359v	va:0009f
bn:00084406v	va:0009f
bn:00084409v	va:0009f
bn:00084428v	va:0009f
bn:00084594v	va:0009f
bn:00084633v	va:0009f
bn:00084650v	va:0009f
bn:00084747v	va:0009f
bn:00084869v	va:0009f
bn:00084877v	va:0009f
bn:00084948v	va:0009f
bn:00085023v	va:0009f
bn:00085045v	va:0009f
bn:00085298v	va:0009f
bn:00085378v	va:0009f
bn:00085436v	va:0009f
bn:00085439v	va:0009f
bn:00085471v	va:0009f
bn:00085616v	va:0009f
bn:00085760v	va:0009f
bn:00085781v	va:0009f
bn:00085943v	va:0009f
bn:00086380v	va:0009f
bn:00086381v	va:0009f
bn:00086385v	va:0009f
bn:00086427v	va:0009f
bn:00086457v	va:0009f
bn:00086530v	va:0009f
bn:00086535v	va:0009f
bn:00086536v	va:0009f
bn:00086589v	va:0009f
bn:00086660v	va:0009f
bn:00086779v	va:0009f
bn:00086829v	va:0009f
bn:00086932v	va:0009f
bn:00087144v	va:0009f
bn:00087145v	va:0009f
bn:00087273v	va:0009f
bn:00087358v	va:0009f
bn:00087369v	va:0009f
bn:00087486v	va:0009f
bn:00087534v	va:0009f
bn:00087688v	va:0009f
bn:00087761v	va:0009f
bn:00087811v	va:0009f
bn:00087894v	va:0009f
bn:00087895v 	va:0009f
bn:00087908v	va:0009f
bn:00088142v	va:0009f
bn:00088652v	va:0009f
bn:00088678v 	va:0009f
bn:00088721v	va:0009f
bn:00088775v	va:0009f
bn:00088780v	va:0009f
bn:00088816v	va:0009f
bn:00088861v	va:0009f
bn:00089116v 	va:0009f
bn:00089125v	va:0009f
bn:00089152v	va:0009f
bn:00089201v	va:0009f
bn:00089345v	va:0009f
bn:00089529v	va:0009f
bn:00089681v	va:0009f
bn:00089767v	va:0009f
bn:00089933v	va:0009f
bn:00089952v	va:0009f
bn:00089953v	va:0009f
bn:00089978v	va:0009f
bn:00090082v	va:0009f
bn:00090255v	va:0009f
bn:00090283v 	va:0009f
bn:00090308v	va:0009f
bn:00090387v	va:0009f
bn:00090397v	va:0009f
bn:00090707v	va:0009f
bn:00090737v	va:0009f
bn:00090738v	va:0009f
bn:00090740v	va:0009f
bn:00090849v	va:0009f
bn:00090857v	va:0009f
bn:00090860v	va:0009f
bn:00090899v	va:0009f
bn:00090914v	va:0009f
bn:00090943v 	va:0009f
bn:00090944v 	va:0009f
bn:00090983v	va:0009f
bn:00091011v	va:0009f
bn:00091013v	va:0009f
bn:00091143v	va:0009f
bn:00091176v	va:0009f
bn:00091187v	va:0009f
bn:00091414v	va:0009f
bn:00091428v	va:0009f
bn:00091517v	va:0009f
bn:00091555v	va:0009f
bn:00091558v	va:0009f
bn:00091582v	va:0009f
bn:00091707v	va:0009f
bn:00091835v	va:0009f
bn:00091837v	va:0009f
bn:00091903v	va:0009f
bn:00091911v	va:0009f
bn:00091921v	va:0009f
bn:00091966v	va:0009f
bn:00092063v	va:0009f
bn:00092134v	va:0009f
bn:00092275v	va:0009f
bn:00092333v	va:0009f
bn:00092367v	va:0009f
bn:00092371v	va:0009f
bn:00092389v	va:0009f
bn:00092502v	va:0009f
bn:00092503v	va:0009f
bn:00092733v	va:0009f
bn:00092746v	va:0009f
bn:00093000v	va:0009f
bn:00093011v	va:0009f
bn:00093054v	va:0009f
bn:00093066v	va:0009f
bn:00093195v	va:0009f
bn:00093287v	va:0009f
bn:00093290v	va:0009f
bn:00093372v 	va:0009f
bn:00093575v	va:0009f
bn:00093658v	va:0009f
bn:00093676v 	va:0009f
bn:00093678v	va:0009f
bn:00093713v	va:0009f
bn:00093725v	va:0009f
bn:00093741v	va:0009f
bn:00093766v	va:0009f
bn:00093843v	va:0009f
bn:00093917v	va:0009f
bn:00093927v	va:0009f
bn:00093963v	va:0009f
bn:00093981v	va:0009f
bn:00094089v 	va:0009f
bn:00094090v 	va:0009f
bn:00094093v	va:0009f
bn:00094095v	va:0009f
bn:00094105v	va:0009f
bn:00094108v	va:0009f
bn:00094118v	va:0009f
bn:00094123v 	va:0009f
bn:00094139v	va:0009f
bn:00094155v	va:0009f
bn:00094645v	va:0009f
bn:00094646v	va:0009f
bn:00094799v	va:0009f
bn:00094800v	va:0009f
bn:00094862v	va:0009f
bn:00094927v	va:0009f
bn:00095036v	va:0009f
bn:00095110v	va:0009f
bn:00095184v	va:0009f
bn:00095195v	va:0009f
bn:00095196v	va:0009f
bn:00095511v 	va:0009f
bn:00095561v	va:0009f
bn:00095568v	va:0009f
bn:00095569v	va:0009f
bn:00095732v	va:0009f
bn:00095747v	va:0009f
bn:00095865v	va:0009f
bn:00082208v	va:0010f
bn:00082280v	va:0010f
bn:00082282v	va:0010f
bn:00083867v	va:0010f
bn:00084102v	va:0010f
bn:00084591v	va:0010f
bn:00085354v	va:0010f
bn:00086853v	va:0010f
bn:00087060v	va:0010f
bn:00087452v	va:0010f
bn:00088762v 	va:0010f
bn:00088995v	va:0010f
bn:00089917v	va:0010f
bn:00090559v	va:0010f
bn:00091599v	va:0010f
bn:00092860v	va:0010f
bn:00094731v 	va:0010f
bn:00082201v	va:0011f
bn:00082369v	va:0011f
bn:00082370v	va:0011f
bn:00082373v	va:0011f
bn:00082537v	va:0011f
bn:00082544v	va:0011f
bn:00082937v	va:0011f
bn:00082938v	va:0011f
bn:00084489v	va:0011f
bn:00084735v	va:0011f
bn:00084737v	va:0011f
bn:00084807v	va:0011f
bn:00085090v	va:0011f
bn:00085672v	va:0011f
bn:00086225v	va:0011f
bn:00086382v	va:0011f
bn:00086407v	va:0011f
bn:00086424v	va:0011f
bn:00087577v	va:0011f
bn:00087627v	va:0011f
bn:00087690v	va:0011f
bn:00087824v	va:0011f
bn:00088493v	va:0011f
bn:00088494v	va:0011f
bn:00088533v	va:0011f
bn:00088642v	va:0011f
bn:00089693v	va:0011f
bn:00089694v	va:0011f
bn:00090286v 	va:0011f
bn:00090287v	va:0011f
bn:00090288v	va:0011f
bn:00090317v	va:0011f
bn:00090895v	va:0011f
bn:00092113v	va:0011f
bn:00092437v	va:0011f
bn:00092438v	va:0011f
bn:00092612v	va:0011f
bn:00092810v	va:0011f
bn:00093252v	va:0011f
bn:00094637v	va:0011f
bn:00095204v	va:0011f
bn:00095481v	va:0011f
bn:00095544v	va:0011f
bn:00082204v	va:0012f
bn:00083815v	va:0012f
bn:00084929v	va:0012f
bn:00085394v	va:0012f
bn:00085643v	va:0012f
bn:00086099v	va:0012f
bn:00086433v	va:0012f
bn:00087131v	va:0012f
bn:00087478v	va:0012f
bn:00089204v	va:0012f
bn:00089384v	va:0012f
bn:00089386v	va:0012f
bn:00089399v	va:0012f
bn:00089400v 	va:0012f
bn:00089402v	va:0012f
bn:00089407v 	va:0012f
bn:00089410v 	va:0012f
bn:00089418v	va:0012f
bn:00089601v	va:0012f
bn:00090052v	va:0012f
bn:00090433v	va:0012f
bn:00090601v	va:0012f
bn:00092843v	va:0012f
bn:00092928v	va:0012f
bn:00092959v	va:0012f
bn:00093279v	va:0012f
bn:00093323v	va:0012f
bn:00094614v	va:0012f
bn:00094647v	va:0012f
bn:00094965v	va:0012f
bn:00082223v	va:0014f
bn:00082287v	va:0014f
bn:00082290v	va:0014f
bn:00082294v	va:0014f
bn:00082299v	va:0014f
bn:00083083v	va:0014f
bn:00083262v	va:0014f
bn:00083265v	va:0014f
bn:00083276v	va:0014f
bn:00083577v	va:0014f
bn:00083655v	va:0014f
bn:00083659v	va:0014f
bn:00083660v	va:0014f
bn:00083840v	va:0014f
bn:00084197v	va:0014f
bn:00084311v	va:0014f
bn:00084481v	va:0014f
bn:00084501v	va:0014f
bn:00084589v	va:0014f
bn:00084605v	va:0014f
bn:00084835v	va:0014f
bn:00084943v	va:0014f
bn:00085033v	va:0014f
bn:00085044v	va:0014f
bn:00085221v	va:0014f
bn:00085526v	va:0014f
bn:00085568v	va:0014f
bn:00085586v	va:0014f
bn:00085885v	va:0014f
bn:00086352v	va:0014f
bn:00086378v	va:0014f
bn:00086847v	va:0014f
bn:00086902v	va:0014f
bn:00087186v	va:0014f
bn:00087357v	va:0014f
bn:00087400v	va:0014f
bn:00087567v	va:0014f
bn:00088148v	va:0014f
bn:00088149v	va:0014f
bn:00088833v	va:0014f
bn:00088890v	va:0014f
bn:00088926v 	va:0014f
bn:00088980v	va:0014f
bn:00089013v	va:0014f
bn:00089217v	va:0014f
bn:00089223v	va:0014f
bn:00089298v	va:0014f
bn:00089354v 	va:0014f
bn:00089485v	va:0014f
bn:00089557v	va:0014f
bn:00089616v	va:0014f
bn:00089827v	va:0014f
bn:00089838v	va:0014f
bn:00089955v	va:0014f
bn:00090125v	va:0014f
bn:00090576v	va:0014f
bn:00090845v	va:0014f
bn:00091140v	va:0014f
bn:00091551v	va:0014f
bn:00091655v	va:0014f
bn:00091660v	va:0014f
bn:00091662v	va:0014f
bn:00091710v	va:0014f
bn:00091712v	va:0014f
bn:00091713v	va:0014f
bn:00091719v	va:0014f
bn:00091734v	va:0014f
bn:00091961v	va:0014f
bn:00091965v	va:0014f
bn:00091971v	va:0014f
bn:00091979v	va:0014f
bn:00092216v	va:0014f
bn:00092313v	va:0014f
bn:00092366v	va:0014f
bn:00092677v	va:0014f
bn:00092819v	va:0014f
bn:00092862v	va:0014f
bn:00092999v	va:0014f
bn:00093033v	va:0014f
bn:00093084v	va:0014f
bn:00093174v	va:0014f
bn:00093506v	va:0014f
bn:00093567v	va:0014f
bn:00093728v	va:0014f
bn:00093729v	va:0014f
bn:00093822v	va:0014f
bn:00093915v	va:0014f
bn:00094038v	va:0014f
bn:00094041v	va:0014f
bn:00094057v	va:0014f
bn:00094058v 	va:0014f
bn:00094192v	va:0014f
bn:00094295v	va:0014f
bn:00094388v	va:0014f
bn:00094493v	va:0014f
bn:00094512v	va:0014f
bn:00094613v 	va:0014f
bn:00094685v	va:0014f
bn:00094701v	va:0014f
bn:00094707v	va:0014f
bn:00094788v	va:0014f
bn:00094983v	va:0014f
bn:00095009v	va:0014f
bn:00095015v	va:0014f
bn:00095022v	va:0014f
bn:00095197v	va:0014f
bn:00095225v	va:0014f
bn:00095241v	va:0014f
bn:00095272v	va:0014f
bn:00095275v	va:0014f
bn:00095278v	va:0014f
bn:00095338v	va:0014f
bn:00095364v	va:0014f
bn:00095750v	va:0014f
bn:00095833v	va:0014f
bn:00082226v	va:0015f
bn:00085457v	va:0015f
bn:00086144v	va:0015f
bn:00088752v	va:0015f
bn:00088789v 	va:0015f
bn:00089138v	va:0015f
bn:00090590v 	va:0015f
bn:00091003v	va:0015f
bn:00091265v	va:0015f
bn:00095337v	va:0015f
bn:00095768v	va:0015f
bn:00082121v	va:0016f
bn:00082508v	va:0016f
bn:00082553v	va:0016f
bn:00082555v	va:0016f
bn:00082626v	va:0016f
bn:00082865v	va:0016f
bn:00082956v	va:0016f
bn:00083293v	va:0016f
bn:00083294v	va:0016f
bn:00083948v	va:0016f
bn:00084579v	va:0016f
bn:00084618v	va:0016f
bn:00084770v	va:0016f
bn:00084774v	va:0016f
bn:00084782v	va:0016f
bn:00084787v	va:0016f
bn:00084791v	va:0016f
bn:00085010v	va:0016f
bn:00085222v	va:0016f
bn:00085307v	va:0016f
bn:00086192v	va:0016f
bn:00086216v	va:0016f
bn:00086331v	va:0016f
bn:00086610v	va:0016f
bn:00086920v	va:0016f
bn:00086969v	va:0016f
bn:00087309v	va:0016f
bn:00087745v	va:0016f
bn:00087800v	va:0016f
bn:00088406v	va:0016f
bn:00088521v	va:0016f
bn:00088572v	va:0016f
bn:00088918v	va:0016f
bn:00088921v 	va:0016f
bn:00089511v	va:0016f
bn:00089512v	va:0016f
bn:00089686v	va:0016f
bn:00089723v	va:0016f
bn:00089832v	va:0016f
bn:00090777v	va:0016f
bn:00090778v	va:0016f
bn:00090886v	va:0016f
bn:00090889v	va:0016f
bn:00091016v	va:0016f
bn:00091118v	va:0016f
bn:00091355v	va:0016f
bn:00091822v	va:0016f
bn:00092577v	va:0016f
bn:00092769v	va:0016f
bn:00093060v	va:0016f
bn:00093261v	va:0016f
bn:00093425v	va:0016f
bn:00093613v	va:0016f
bn:00093614v	va:0016f
bn:00093618v	va:0016f
bn:00094012v	va:0016f
bn:00094059v	va:0016f
bn:00095089v	va:0016f
bn:00095091v	va:0016f
bn:00095102v	va:0016f
bn:00095103v	va:0016f
bn:00095126v	va:0016f
bn:00095405v	va:0016f
bn:00095423v	va:0016f
bn:00095489v	va:0016f
bn:00082284v	va:0017f
bn:00082286v	va:0017f
bn:00082289v	va:0017f
bn:00082293v	va:0017f
bn:00082296v	va:0017f
bn:00082302v	va:0017f
bn:00082664v	va:0017f
bn:00082851v	va:0017f
bn:00082918v	va:0017f
bn:00083012v	va:0017f
bn:00083202v	va:0017f
bn:00083354v	va:0017f
bn:00083408v	va:0017f
bn:00083668v	va:0017f
bn:00083707v	va:0017f
bn:00084708v	va:0017f
bn:00084714v	va:0017f
bn:00085555v	va:0017f
bn:00085855v	va:0017f
bn:00086257v	va:0017f
bn:00086258v	va:0017f
bn:00086279v	va:0017f
bn:00086280v	va:0017f
bn:00086334v	va:0017f
bn:00087082v	va:0017f
bn:00087083v	va:0017f
bn:00087167v	va:0017f
bn:00087503v	va:0017f
bn:00088134v	va:0017f
bn:00088344v	va:0017f
bn:00088372v	va:0017f
bn:00088446v	va:0017f
bn:00088561v	va:0017f
bn:00088586v	va:0017f
bn:00088670v	va:0017f
bn:00089158v	va:0017f
bn:00089505v	va:0017f
bn:00089520v	va:0017f
bn:00089773v	va:0017f
bn:00089808v	va:0017f
bn:00089962v	va:0017f
bn:00090527v	va:0017f
bn:00090582v	va:0017f
bn:00090620v	va:0017f
bn:00090739v	va:0017f
bn:00090816v	va:0017f
bn:00090941v	va:0017f
bn:00091186v	va:0017f
bn:00091620v	va:0017f
bn:00091721v	va:0017f
bn:00091722v	va:0017f
bn:00091869v	va:0017f
bn:00092000v	va:0017f
bn:00092315v	va:0017f
bn:00092357v	va:0017f
bn:00092671v	va:0017f
bn:00092768v	va:0017f
bn:00093103v	va:0017f
bn:00093273v	va:0017f
bn:00093500v	va:0017f
bn:00094273v	va:0017f
bn:00094389v	va:0017f
bn:00094739v 	va:0017f
bn:00095475v	va:0017f
bn:00095587v	va:0017f
bn:00095602v	va:0017f
bn:00095606v	va:0017f
bn:00095632v	va:0017f
bn:00082135v	va:0018f
bn:00082313v	va:0018f
bn:00083132v	va:0018f
bn:00084093v	va:0018f
bn:00084418v	va:0018f
bn:00084700v	va:0018f
bn:00084879v	va:0018f
bn:00087241v	va:0018f
bn:00087245v	va:0018f
bn:00087447v	va:0018f
bn:00087502v	va:0018f
bn:00087601v	va:0018f
bn:00087810v	va:0018f
bn:00088666v	va:0018f
bn:00088973v	va:0018f
bn:00088974v	va:0018f
bn:00088983v	va:0018f
bn:00089151v	va:0018f
bn:00090245v	va:0018f
bn:00090251v	va:0018f
bn:00091102v 	va:0018f
bn:00091591v	va:0018f
bn:00092118v	va:0018f
bn:00093525v	va:0018f
bn:00094031v	va:0018f
bn:00094204v	va:0018f
bn:00094206v	va:0018f
bn:00094540v	va:0018f
bn:00094542v	va:0018f
bn:00095268v	va:0018f
bn:00082152v	va:0019f
bn:00082154v	va:0019f
bn:00082327v	va:0019f
bn:00082901v	va:0019f
bn:00082951v	va:0019f
bn:00082952v	va:0019f
bn:00083822v	va:0019f
bn:00084585v	va:0019f
bn:00084685v	va:0019f
bn:00084687v	va:0019f
bn:00085906v	va:0019f
bn:00086029v	va:0019f
bn:00086143v	va:0019f
bn:00088737v 	va:0019f
bn:00090064v	va:0019f
bn:00090567v	va:0019f
bn:00090708v	va:0019f
bn:00092361v	va:0019f
bn:00094889v	va:0019f
bn:00095828v	va:0019f
bn:00082283v	va:0021f
bn:00082353v	va:0021f
bn:00083370v	va:0021f
bn:00084374v	va:0021f
bn:00084408v	va:0021f
bn:00085545v	va:0021f
bn:00085899v	va:0021f
bn:00086048v	va:0021f
bn:00087763v	va:0021f
bn:00087969v	va:0021f
bn:00089002v	va:0021f
bn:00089004v	va:0021f
bn:00089005v	va:0021f
bn:00090000v	va:0021f
bn:00090818v	va:0021f
bn:00090839v	va:0021f
bn:00091292v	va:0021f
bn:00091459v 	va:0021f
bn:00091520v	va:0021f
bn:00091957v	va:0021f
bn:00092243v	va:0021f
bn:00092699v	va:0021f
bn:00093166v	va:0021f
bn:00093421v	va:0021f
bn:00093481v	va:0021f
bn:00095351v	va:0021f
bn:00095759v	va:0021f
bn:00082345v	va:0022f
bn:00082346v	va:0022f
bn:00082379v	va:0022f
bn:00082384v	va:0022f
bn:00082419v	va:0022f
bn:00082519v	va:0022f
bn:00082866v	va:0022f
bn:00082981v	va:0022f
bn:00082983v	va:0022f
bn:00083372v	va:0022f
bn:00083390v	va:0022f
bn:00084575v	va:0022f
bn:00085217v	va:0022f
bn:00085585v	va:0022f
bn:00085655v	va:0022f
bn:00085763v	va:0022f
bn:00085850v	va:0022f
bn:00087600v	va:0022f
bn:00088094v	va:0022f
bn:00088430v	va:0022f
bn:00088431v	va:0022f
bn:00088435v	va:0022f
bn:00088638v	va:0022f
bn:00088930v 	va:0022f
bn:00089393v 	va:0022f
bn:00089659v	va:0022f
bn:00091484v	va:0022f
bn:00091485v	va:0022f
bn:00092043v	va:0022f
bn:00092144v	va:0022f
bn:00093445v	va:0022f
bn:00093715v	va:0022f
bn:00094165v	va:0022f
bn:00094278v	va:0022f
bn:00094546v 	va:0022f
bn:00094550v	va:0022f
bn:00082130v	va:0024f
bn:00082434v	va:0024f
bn:00082913v	va:0024f
bn:00082935v	va:0024f
bn:00082989v	va:0024f
bn:00083245v	va:0024f
bn:00083946v	va:0024f
bn:00085000v	va:0024f
bn:00085601v	va:0024f
bn:00085736v	va:0024f
bn:00085749v	va:0024f
bn:00085840v	va:0024f
bn:00086349v	va:0024f
bn:00086567v	va:0024f
bn:00087875v	va:0024f
bn:00088024v	va:0024f
bn:00089878v	va:0024f
bn:00090025v	va:0024f
bn:00092031v	va:0024f
bn:00092072v	va:0024f
bn:00092109v	va:0024f
bn:00092110v	va:0024f
bn:00092112v	va:0024f
bn:00094505v	va:0024f
bn:00095336v	va:0024f
bn:00095480v	va:0024f
bn:00095580v	va:0024f
bn:00082192v	va:0025f
bn:00082199v	va:0025f
bn:00082475v	va:0025f
bn:00082476v	va:0025f
bn:00088014v	va:0025f
bn:00093440v	va:0025f
bn:00094371v	va:0025f
bn:00094372v	va:0025f
bn:00094396v	va:0025f
bn:00094538v 	va:0025f
bn:00082759v	va:0028f
bn:00082803v	va:0028f
bn:00082806v	va:0028f
bn:00082807v	va:0028f
bn:00082808v	va:0028f
bn:00083490v	va:0028f
bn:00084170v	va:0028f
bn:00084768v	va:0028f
bn:00085021v	va:0028f
bn:00085120v	va:0028f
bn:00085191v	va:0028f
bn:00087720v	va:0028f
bn:00090939v	va:0028f
bn:00092355v	va:0028f
bn:00092780v	va:0028f
bn:00093020v	va:0028f
bn:00093302v	va:0028f
bn:00093303v	va:0028f
bn:00093304v	va:0028f
bn:00093335v	va:0028f
bn:00093382v	va:0028f
bn:00094097v	va:0028f
bn:00094318v	va:0028f
bn:00094622v	va:0028f
bn:00082149v	va:0029f
bn:00082351v	va:0029f
bn:00082787v	va:0029f
bn:00082969v	va:0029f
bn:00083626v	va:0029f
bn:00083734v	va:0029f
bn:00083876v	va:0029f
bn:00083877v	va:0029f
bn:00083900v	va:0029f
bn:00083908v	va:0029f
bn:00083915v	va:0029f
bn:00083922v	va:0029f
bn:00083943v	va:0029f
bn:00083944v	va:0029f
bn:00083964v	va:0029f
bn:00083979v	va:0029f
bn:00083995v	va:0029f
bn:00084111v	va:0029f
bn:00084395v	va:0029f
bn:00084851v	va:0029f
bn:00084866v	va:0029f
bn:00085181v	va:0029f
bn:00085618v	va:0029f
bn:00085984v	va:0029f
bn:00086193v	va:0029f
bn:00086210v	va:0029f
bn:00086230v	va:0029f
bn:00086264v	va:0029f
bn:00086339v	va:0029f
bn:00086516v	va:0029f
bn:00087028v	va:0029f
bn:00087281v	va:0029f
bn:00087282v	va:0029f
bn:00087440v	va:0029f
bn:00088527v	va:0029f
bn:00088553v	va:0029f
bn:00088557v	va:0029f
bn:00088960v	va:0029f
bn:00088965v	va:0029f
bn:00089154v	va:0029f
bn:00089197v	va:0029f
bn:00089323v	va:0029f
bn:00089324v	va:0029f
bn:00089394v 	va:0029f
bn:00089395v 	va:0029f
bn:00089414v	va:0029f
bn:00089580v	va:0029f
bn:00090329v	va:0029f
bn:00090344v	va:0029f
bn:00091077v	va:0029f
bn:00091803v	va:0029f
bn:00092141v	va:0029f
bn:00092152v	va:0029f
bn:00092153v	va:0029f
bn:00092173v	va:0029f
bn:00092331v 	va:0029f
bn:00092707v	va:0029f
bn:00092708v	va:0029f
bn:00092903v	va:0029f
bn:00092907v	va:0029f
bn:00093208v	va:0029f
bn:00093391v	va:0029f
bn:00093527v	va:0029f
bn:00093538v	va:0029f
bn:00093807v	va:0029f
bn:00094247v	va:0029f
bn:00094248v	va:0029f
bn:00094249v	va:0029f
bn:00094263v	va:0029f
bn:00094279v	va:0029f
bn:00094288v	va:0029f
bn:00094312v	va:0029f
bn:00094397v	va:0029f
bn:00094398v	va:0029f
bn:00094636v	va:0029f
bn:00094769v	va:0029f
bn:00082469v	va:0030f
bn:00082569v	va:0030f
bn:00082570v	va:0030f
bn:00082773v	va:0030f
bn:00082873v	va:0030f
bn:00083194v	va:0030f
bn:00083250v	va:0030f
bn:00083254v	va:0030f
bn:00083255v	va:0030f
bn:00083261v	va:0030f
bn:00083263v	va:0030f
bn:00083716v	va:0030f
bn:00083721v	va:0030f
bn:00083739v	va:0030f
bn:00083826v	va:0030f
bn:00084006v	va:0030f
bn:00084016v	va:0030f
bn:00084228v	va:0030f
bn:00084234v	va:0030f
bn:00084316v	va:0030f
bn:00084936v	va:0030f
bn:00084978v	va:0030f
bn:00085032v	va:0030f
bn:00085034v	va:0030f
bn:00085159v	va:0030f
bn:00085233v	va:0030f
bn:00085242v	va:0030f
bn:00085258v	va:0030f
bn:00085259v	va:0030f
bn:00085266v	va:0030f
bn:00085328v	va:0030f
bn:00085935v	va:0030f
bn:00085968v	va:0030f
bn:00085994v	va:0030f
bn:00086020v	va:0030f
bn:00086237v	va:0030f
bn:00086253v	va:0030f
bn:00086273v	va:0030f
bn:00086781v	va:0030f
bn:00087214v	va:0030f
bn:00087218v	va:0030f
bn:00088027v	va:0030f
bn:00088143v	va:0030f
bn:00088153v	va:0030f
bn:00088262v	va:0030f
bn:00088271v	va:0030f
bn:00088304v	va:0030f
bn:00088307v	va:0030f
bn:00088318v	va:0030f
bn:00088342v	va:0030f
bn:00088357v	va:0030f
bn:00088365v	va:0030f
bn:00088376v	va:0030f
bn:00088447v	va:0030f
bn:00088985v	va:0030f
bn:00089137v	va:0030f
bn:00089344v	va:0030f
bn:00089524v	va:0030f
