# VerbAtlas 1.0 - SapienzaNLP - LICENSE: CC BY-SA-NC 4.0 - http://verbatlas.org
bn:00083488v	Instrument	bn:00010395n
bn:00083489v	Theme	bn:00044994n
bn:00083495v	Instrument	bn:00068266n
bn:00083497v	Theme	bn:00010490n
bn:00083498v	Instrument	bn:00022589n|bn:00074682n|bn:00068266n
bn:00083500v	Result	bn:00022047n
bn:00083503v	Patient	bn:00035649n
bn:00083504v	Instrument	bn:00010511n
bn:00083505v	Agent	bn:03246133n
bn:00083506v	Instrument	bn:00012756n
bn:00083507v	Theme	bn:00010605n
bn:00083508v	Theme	bn:00010619n
bn:00083509v	Theme	bn:00010652n
bn:00083510v	Theme	bn:00010653n
bn:00083521v	Instrument	bn:01970075n
bn:00083522v	Result	bn:00010769n
bn:00083523v	Instrument	bn:00010800n
bn:00083526v	Result	bn:00098480a
bn:00083528v	Co-Agent	bn:00010939n
bn:00083530v	Result	bn:00098480a
bn:00083534v	Theme	bn:00011008n
bn:00083538v	Theme	bn:00840930n
bn:00083542v	Theme	bn:00011052n
bn:00083544v	Instrument	bn:00011054n	Result	bn:00010816n
bn:00083548v	Result	bn:00108188a
bn:00083551v	Beneficiary	bn:00081253n
bn:00083556v	Patient	bn:01300787n
bn:00083559v	Instrument	bn:00040845n|bn:00035119n|bn:00016036n
bn:00083560v	Stimulus	bn:00027402n
bn:00083563v	Instrument	bn:00011917n
bn:00083565v	Instrument	bn:00014070n
bn:00083566v	Instrument	bn:00014070n
bn:00083576v	Patient	bn:00078131n|bn:00011175n
bn:00083582v	Patient	bn:00020731n
bn:00083583v	Result	bn:00113830a
bn:00083586v	Theme	bn:00011346n
bn:00083590v	Theme	bn:00051473n
bn:00083600v	Theme	bn:00033981n|bn:00064820n
bn:00083601v	Topic	bn:00071534n
bn:00083603v	Result	bn:00011237n
bn:00083613v	Theme	bn:00011268n	Destination	bn:00031345n
bn:00083614v	Stimulus	bn:00011287n
bn:00083616v	Result	bn:00011187n
bn:00083626v	Instrument	bn:00003753n
bn:00083632v	Patient	bn:00059186n|bn:00008120n
bn:00083633v	Instrument	bn:00011308n
bn:00083634v	Result	bn:00011308n
bn:00083643v	Theme	bn:00011339n
bn:00083644v	Theme	bn:00011346n
bn:00083645v	Theme	bn:00011346n
bn:00083646v	Product	bn:00011422n
bn:00083648v	Instrument	bn:00011439n
bn:00083656v	Instrument	bn:00011462n
bn:00083666v	Patient	bn:00029913n
bn:00083672v	Instrument	bn:00011447n
bn:00083681v	Theme	bn:00037382n|bn:00002185n
bn:00083686v	Instrument	bn:00011475n|bn:00020040n
bn:00083687v	Result	bn:00098606a
bn:00083704v	Result	bn:00098581a
bn:00083705v	Result	bn:00062507n|bn:00098581a
bn:00083714v	Instrument	bn:00011674n
bn:00083717v	Instrument	bn:00011718n
bn:00083718v	Patient	bn:00075904n
bn:00083720v	Result	bn:00011697n
bn:00083727v	Instrument	bn:00011744n|bn:00060187n
bn:00083732v	Theme	bn:00011808n
bn:00083738v	Result	bn:13605777a
bn:00083745v	Attribute	bn:00011848n
bn:00083748v	Instrument	bn:00011896n|bn:00062414n
bn:00083749v	Theme	bn:00024568n
bn:00083751v	Instrument	bn:00011899n
bn:00083758v	Instrument	bn:00011917n
bn:00083759v	Theme	bn:00011917n
bn:00083763v	Result	bn:00098669a
bn:00083768v	Patient	bn:00011999n
bn:00083770v	Theme	bn:00012035n
bn:00083772v	Theme	bn:00012057n
bn:00083775v	Topic	bn:00017790n	Destination	bn:00066890n
bn:00083790v	Source	bn:00014169n
bn:00083796v	Patient	bn:00002519n
bn:00083799v	Co-Theme	bn:00036190n
bn:00083800v	Theme	bn:00012215n|bn:00029745n
bn:00083804v	Location	bn:00012287n
bn:00083813v	Location	bn:00012339n
bn:00083814v	Destination	bn:00012339n
bn:00083816v	Instrument	bn:00012339n
bn:00083817v	Instrument	bn:00046086n
bn:00083819v	Theme	bn:00012366n|bn:00070065n
bn:00083822v	Attribute	bn:00052194n
bn:00083825v	Result	bn:00012412n
bn:00083836v	Product	bn:00012738n|bn:00013625n
bn:00083837v	Instrument	bn:00067806n
bn:00083840v	Instrument	bn:00012466n
bn:00083844v	Co-Theme	bn:00005348n
bn:00083847v	Theme	bn:00012505n
bn:00083849v	Destination	bn:00012524n
bn:00083850v	Instrument	bn:00019718n
bn:00083855v	Instrument	bn:00012595n
bn:00083856v	Instrument	bn:00012602n
bn:00083860v	Instrument	bn:00012635n
bn:00083863v	Instrument	bn:00012642n
bn:00083865v	Theme	bn:00067703n|bn:00012673n
bn:00083867v	Instrument	bn:00012676n
bn:00083868v	Instrument	bn:00012675n
bn:00083870v	Patient	bn:00015784n
bn:00083873v	Instrument	bn:00020399n
bn:00083875v	Instrument	bn:00051471n
bn:00083878v	Product	bn:00012738n
bn:00083881v	Instrument	bn:00012767n	Topic	bn:00059957n
bn:00083883v	Instrument	bn:00012758n|bn:00077877n
bn:00083887v	Theme	bn:00012830n
bn:00083893v	Result	bn:00062297n
bn:00083895v	Instrument	bn:00072694n
bn:00083899v	Theme	bn:00012888n
bn:00083901v	Result	bn:00062297n
bn:00083929v	Result	bn:00066152n
bn:00083933v	Theme	bn:00012913n
bn:00083938v	Result	bn:00062297n
bn:00083945v	Result	bn:00027268n
bn:00083950v	Result	bn:00019685n
bn:00083953v	Patient	bn:00011999n
bn:00083963v	Source	bn:00010805n
bn:00083968v	Patient	bn:00074985n
bn:00083969v	Result	bn:00020598n
bn:00083978v	Source	bn:00021754n
bn:00083997v	Theme	bn:00057338n
bn:00083999v	Instrument	bn:00062229n
bn:00084003v	Result	bn:00062297n
bn:00084009v	Patient	bn:00012930n
bn:00084010v	Theme	bn:00012930n
bn:00084011v	Patient	bn:00071103n
bn:00084012v	Instrument	bn:00012950n
bn:00084029v	Result	bn:00012978n
bn:00084030v	Patient	bn:00012978n
bn:00084037v	Result	bn:00013018n
bn:00084041v	Co-Theme	bn:00013047n
bn:00084043v	Product	bn:00013077n
bn:00084045v	Attribute	bn:00111418a
bn:00084047v	Theme	bn:00044672n|bn:00029588n|bn:00023413n|bn:00047823n|bn:00069523n|bn:00071172n|bn:00056556n|bn:00222845n|bn:00041208n|bn:00017718n|bn:00017344n|bn:00023029n|bn:00022892n|bn:00071142n|bn:00042405n|bn:00036611n|bn:00013097n|bn:00006125n|bn:00019880n|bn:00020484n
bn:00084051v	Result	bn:00013114n
bn:00084057v	Instrument	bn:00013139n
bn:00084101v	Result	bn:00102848a
bn:00084104v	Patient	bn:00059458n
bn:00084114v	Stimulus	bn:00033854n
bn:00084125v	Theme	bn:00057171n
bn:00084126v	Instrument	bn:00013275n
bn:00084127v	Attribute	bn:00001975n
bn:00084129v	Instrument	bn:00006865n
bn:00084130v	Result	bn:00098935a
bn:00084131v	Result	bn:00111639a
bn:00084132v	Instrument	bn:00012961n
bn:00084137v	Location	bn:00029913n
bn:00084139v	Instrument	bn:00013352n
bn:00084142v	Result	bn:00013394n
bn:00084145v	Patient	bn:00035649n
bn:00084150v	Result	bn:00062297n
bn:00084152v	Topic	bn:00043378n
bn:00084153v	Patient	bn:00013469n
bn:00084156v	Instrument	bn:00013489n
bn:00084158v	Instrument	bn:00013489n
bn:00084162v	Instrument	bn:00013489n
bn:00084165v	Attribute	bn:00114620r
bn:00084166v	Theme	bn:00013536n
bn:00084168v	Result	bn:00013536n
bn:00084177v	Destination	bn:00013590n
bn:00084178v	Instrument	bn:00013590n
bn:00084179v	Instrument	bn:00013600n
bn:00084183v	Instrument	bn:00013607n
bn:00084184v	Product	bn:00013625n
bn:00084191v	Patient	bn:00013670n
bn:00084197v	Instrument	bn:00013712n
bn:00084218v	Attroibute	bn:00025083n
bn:00084221v	Instrument	bn:00013806n
bn:00084223v	Theme	bn:00013812n
bn:00084224v	Result	bn:00099008a
bn:00084226v	Instrument	bn:00013848n
bn:00084233v	Source	bn:00000356n
bn:00084238v	Result	bn:00013874n
bn:00084241v	Result	bn:00013883n
bn:00084242v	Result	bn:00080300n
bn:00084246v	Theme	bn:00007817n
bn:00084247v	Instrument	bn:00012351n|bn:00022661n
bn:00084249v	Theme	bn:00010075n
bn:00084250v	Theme	bn:00030625n|bn:00069623n
bn:00084252v	Destination	bn:00013899n
bn:00084253v	Source	bn:00071103n	Destination	bn:00074453n
bn:00084257v	Result	bn:00096617a
bn:00084258v	Instrument	bn:00013923n
bn:00084261v	Patient	bn:00013929n
bn:00084268v	Patient	bn:00013994n	Source	bn:00019980n
bn:00084270v	Instrument	bn:00034628n
bn:00084280v	Result	bn:00014011n
bn:00084303v	Instrument	bn:00007329n
bn:00084304v	Instrument	bn:00007329n
bn:00084305v	Patient	bn:00027573n
bn:00084312v	Instrument	bn:00056135n
bn:00084320v	Instrument	bn:00014242n
bn:00084321v	Theme	bn:00014249n
bn:00084325v	Theme	bn:00014305n
bn:00084326v	Instrument	bn:00014305n
bn:00084328v	Instrument	bn:00014321n
bn:00084330v	Patient	bn:13921376n
bn:00084337v	Patient	bn:00035650n
bn:00084339v	Patient	bn:00074332n|bn:00060768n
bn:00084347v	Instrument	bn:00014342n
bn:00084354v	Theme	bn:00076382n|bn:00014456n
bn:00084355v	Instrument	bn:00014458n
bn:00084362v	Theme	bn:00020042n
bn:00084366v	Theme	bn:00014612n
bn:00084367v	Patient	bn:00781747n
bn:00084369v	Result	bn:00014036n
bn:00084370v	Result	bn:00014677n
bn:00084371v	Theme	bn:00014667n
bn:00084377v	Instrument	bn:00062876n|bn:00068149n
bn:00084381v	Theme	bn:00026846n	Instrument	bn:00014782n
bn:00084382v	Theme	bn:00014790n
bn:00084383v	Instrument	bn:00016843n
bn:00084384v	Stimulus	bn:00014790n
bn:00084397v	Theme	bn:00061119n
bn:00084400v	Theme	bn:00066713n
bn:00084414v	Instrument	bn:00062020n
bn:00084422v	Instrument	bn:00062020n
bn:00084436v	Stimulus	bn:00014872n
bn:00084437v	Stimulus	bn:00014872n
bn:00084445v	Product	bn:00010805n
bn:00084449v	Instrument	bn:00015081n
bn:00084450v	Instrument	bn:00015275n
bn:00084452v	Product	bn:00017682n
bn:00084461v	Instrument	bn:00015241n
bn:00084462v	Theme	bn:00015276n
bn:00084463v	Theme	bn:00015276n
bn:00084467v	Instrument	bn:00015304n
bn:00084468v	Instrument	bn:00006172n|bn:00015303n
bn:00084469v	Theme	bn:00078520n|bn:00015314n
bn:00084470v	Instrument	bn:00015316n
bn:00084474v	Theme	bn:00015334n
bn:00084477v	Instrument	bn:00031345n
bn:00084478v	Instrument	bn:00031345n
bn:00084480v	Material	bn:00015363n
bn:00084482v	Result	bn:00015370n
bn:00084485v	Theme	bn:00015381n
bn:00084496v	Theme	bn:00046315n|bn:00014136n
bn:00084497v	Attribute	bn:00620924n
bn:00084498v	Result	bn:00015496n
bn:00084501v	Theme	bn:00015721n
bn:00084502v	Theme	bn:00015478n
bn:00084504v	Co-Theme	bn:00015743n
bn:00084506v	Theme	bn:04291627n
bn:00084507v	Theme	bn:00015764n
bn:00084513v	Result	bn:00015821n
bn:00084514v	Result	bn:00015822n
bn:00084515v	Instrument	bn:00015839n
bn:00084516v	Result	bn:00015879n
bn:00084517v	Instrument	bn:00015867n
bn:00084518v	Patient	bn:00006890n
bn:00084520v	Instrument	bn:00015889n
bn:00084521v	Co-Patient	bn:00006890n
bn:00084523v	Theme	bn:00045675n
bn:00084539v	Result	bn:00015963n
bn:00084541v	Co-Theme	bn:00100487a
bn:00084542v	Theme	bn:00001714n
bn:00084543v	Result	bn:00106638a|bn:00103095a
bn:00084549v	Attribute	bn:00016191n
bn:00084552v	Theme	bn:00016205n
bn:00084553v	Instrument	bn:00011917n
bn:00084562v	Theme	bn:00030113n
bn:00084585v	Goal	bn:03727912n
bn:00084602v	Instrument	bn:00016291n
bn:00084603v	Instrument	bn:00079675n
bn:00084604v	Result	bn:00016328n
bn:00084605v	Theme	bn:00016346n
bn:00084613v	Patient	bn:00081292n
bn:00084615v	Co-Theme	bn:00016405n
bn:00084616v	Result	bn:00018038n
bn:00084617v	Result	bn:00099569a
bn:00084622v	Source	bn:00005803n
bn:00084623v	Co-Theme	bn:00016479n
bn:00084643v	Instrument	bn:00016608n
bn:00084644v	Result	bn:13683026a
bn:00084650v	Topic	bn:00016698n
bn:00084673v	Attribute	bn:00007828n
bn:00084678v	Theme	bn:00020534n
bn:00084689v 	Instrument	bn:00046855n
bn:00084696v	Destination	bn:00011769n
bn:00084697v	Goal	bn:00016780n
bn:00084703v	Product	bn:00016856n
bn:00084704v	Theme	bn:00061211n|bn:00020210n
bn:00084706v	Location	bn:00016878n
bn:00084717v	Instrument	bn:00017029n
bn:00084719v	Theme	bn:00017080n
bn:00084720v	Instrument	bn:00017081n
bn:00084721v	Attribute	bn:00017091n
bn:00084727v	Destination	bn:00017123n
bn:00084732v	Co-Theme	bn:00017343n
bn:00084735v	Instrument	bn:00084735v
bn:00084736v	Theme	bn:00025954n
bn:00084740v	Theme	bn:00017444n
bn:00084748v	Result	bn:00017487n
bn:00084749v	Instrument	bn:00019109n|bn:00017487n
bn:00084751v	Instrument	bn:00017487n
bn:00084754v	Instrument	bn:00017550n
bn:00084756v	Theme	bn:00025638n
bn:00084771v	Theme	bn:00044672n|bn:00029588n|bn:00023413n|bn:00047823n|bn:00069523n|bn:00071172n|bn:00056556n|bn:00222845n|bn:00041208n|bn:00017718n|bn:00017344n|bn:00023029n|bn:00022892n|bn:00071142n|bn:00042405n|bn:00036611n|bn:00013097n|bn:00006125n|bn:00019880n|bn:00020484n
bn:00084774v	Patient	bn:01731490n	Result	bn:01731490n
bn:00084775v	Result	bn:00098116a
bn:00084782v	Patient	bn:00047043n
bn:00084783v	Patient	bn:00052757n
bn:00084788v	Patient	bn:00075373n
bn:00084791v	Patient	bn:00017686n	Result	bn:00017686n
bn:00084793v	Product	bn:00017682n
bn:00084794v	Product	bn:00017682n
bn:00084796v	Result	bn:00019685n
bn:00084798v	Result	bn:00017777n
bn:00084802v	Instrument	bn:00017778n
bn:00084807v	Theme	bn:00006679n
bn:00084811v	Theme	bn:00005786n
bn:00084816v	Theme	bn:00055644n
bn:00084817v	Theme	bn:00017792n
bn:00084818v	Instrument	bn:00024510n
bn:00084820v	Instrument	bn:00017811n
bn:00084821v	Instrument	bn:00017811n
bn:00084822v	Theme	bn:00017881n
bn:00084824v	Instrument	bn:00005018n
bn:00084825v	Co-Theme	bn:00017905n
bn:00084827v	Co-Theme	bn:00017904n
bn:00084829v	Theme	bn:00017906n
bn:00084835v	Theme	bn:00017930n
bn:00084842v	Instrument	bn:00079675n
bn:00084852v	Instrument	bn:00017986n
bn:00084855v	Patient	bn:00059186n
bn:00084860v	Patient	bn:00017920n
bn:00084861v	Result	bn:00036107n
bn:00084869v	Topic	bn:00026343n
bn:00084872v	Patient	bn:00055644n	Instrument	bn:00008378n
bn:00084873v	Topic	bn:00059168n
bn:00084875v	Instrument	bn:00084875v
bn:00084883v	Attribute	bn:00018035n
bn:00084886v	Result	bn:00018073n
bn:00084891v	Result	bn:13756341a
bn:00084897v	Patient	bn:00007731n
bn:00084900v	Result	bn:00057631n
bn:00084907v	Attribute	bn:00055494n
bn:00084909v	Instrument	bn:00018545n
bn:00084911v	Instrument	bn:00006847n
bn:00084912v	Instrument	bn:00006847n
bn:00084913v	Instrument	bn:00018606n
bn:00084914v	Instrument	bn:00018637n
bn:00084915v	Instrument	bn:00018637n
bn:00084916v	Theme	bn:00061450n
bn:00084927v	Attribute	bn:14156550n
bn:00084928v	Result	bn:00018683n
bn:00084930v	Result	bn:00016317n
bn:00084943v	Theme	bn:00805794n
bn:00084945v	Result	bn:00018760n
bn:00084949v	Goal	bn:00018828n
bn:00084951v	Theme	bn:00006854n
bn:00084952v	Instrument	bn:00006854n
bn:00084965v	Result	bn:00014249n
bn:00084970v	Source	bn:00001697n	Instrument	bn:00019032n
bn:00084971v	Result	bn:00019056n
bn:00084972v	Instrument	bn:00019109n|bn:00017487n
bn:00084976v	Result	bn:00020353n
bn:00084979v	Co-Theme	bn:00019169n
bn:00084982v	Instrument	bn:00050802n
bn:00084983v	Theme	bn:00010394n
bn:00084984v	Instrument	bn:00065677n
bn:00084985v	Result	bn:00099702a
bn:00084993v	Patient	bn:00024643n	Source	bn:00014309n
bn:00084994v	Patient	bn:00035867n
bn:00084997v	Result	bn:00051289n
bn:00085010v	Result	bn:00113441a
bn:00085011v	Product	bn:00019292n|bn:00068991n|bn:00031655n
bn:00085013v	Result	bn:00099735a
bn:00085014v	Result	bn:00024474n
bn:00085020v	Theme	bn:00019414n
bn:00085024v	Instrument	bn:00019424n
bn:00085025v	Instrument	bn:00019425n
bn:00085035v	Instrument	bn:00042759n
bn:00085039v	Theme	bn:00019438n
bn:00085040v	Instrument	bn:00056727n
bn:00085041v	Patient	bn:00019450n
bn:00085043v	Result	bn:00099811a
bn:00085044v	Theme	bn:00019458n
bn:00085051v	Result	bn:00099754a
bn:00085056v	Instrument	bn:00056727n|bn:00019617n
bn:00085061v	Patient	bn:00044994n
bn:00085062v	Patient	bn:00011744n|bn:00011769n
bn:00085063v	Attribute	bn:00099799a
bn:00085064v	Theme	bn:00055644n
bn:00085068v	Patient	bn:00071004n|bn:00017474n
bn:00085071v	Theme	bn:00055644n|bn:00054416n
bn:00085085v	Theme	bn:04093697n
bn:00085093v	Theme	bn:00046705n|bn:00027356n
bn:00085094v	Patient	bn:00046516n	Source	bn:00013722n
bn:00085104v	Theme	bn:00019677n
bn:00085105v	Destination	bn:00019675n
bn:00085110v	Attribute	bn:00019735n
bn:00085115v	Theme	bn:00019756n
bn:00085128v	Instrument	bn:00005702n
bn:00085136v	Patient	bn:00019121n
bn:00085137v	Result	bn:00019121n
bn:00085140v	Instrument	bn:00019849n
bn:00085146v	Theme	bn:00044672n|bn:00029588n|bn:00023413n|bn:00047823n|bn:00069523n|bn:00071172n|bn:00056556n|bn:00222845n|bn:00041208n|bn:00017718n|bn:00017344n|bn:00023029n|bn:00022892n|bn:00071142n|bn:00042405n|bn:00036611n|bn:00013097n|bn:00006125n|bn:00019880n|bn:00020484n
bn:00085147v	Theme	bn:00022191n
bn:00085148v	Topic	bn:00005886n
bn:00085149v	Topic	bn:00026343n
bn:00085150v	Topic	bn:00027749n
bn:00085151v	Theme	bn:00019904n
bn:00085156v	Co-Theme	bn:00019908n
bn:00085157v	Co-Theme	bn:00019908n
